step,g_scalar,accum_norm,ema_grad_norm,loss_pos,loss_neg
1451,-144259.7031,100.0000,22.9497,384.2585,672.7779
1452,-5881.4546,100.0000,22.9429,340.1257,351.8886
1453,752.4156,100.0000,22.9403,33.0598,31.5550
1454,-20470.9961,100.0000,22.9414,98.9717,139.9137
1455,31399.7617,100.0000,22.9410,165.2966,102.4970
1456,-3455.0972,100.0000,22.9417,48.0508,54.9610
1457,8912.6582,100.0000,22.9389,150.2041,132.3788
1458,-6133.0337,100.0000,22.9387,166.8636,179.1297
1459,1351.8906,100.0000,22.9394,91.9429,89.2391
1460,-1528.9764,100.0000,22.9405,351.5515,354.6095
1461,741.0698,100.0000,22.9422,44.9923,43.5102
1462,-6375.3359,100.0000,22.9470,53.7103,66.4610
1463,16766.9824,100.0000,22.9462,149.3846,115.8506
1464,10444.2979,100.0000,22.9499,92.0122,71.1236
1465,42872.8438,100.0000,22.9507,134.9992,49.2535
1466,47119.1250,100.0000,22.9463,207.0593,112.8210
1467,-104551.8828,100.0000,22.9451,433.5436,642.6473
1468,-58119.9961,100.0000,22.9449,963.1853,1079.4253
1469,7211.2178,100.0000,22.9431,59.3594,44.9370
1470,7782.6919,100.0000,22.9456,159.1996,143.6342
1471,-14616.4668,100.0000,22.9463,55.1407,84.3737
1472,-18931.7168,100.0000,22.9438,97.3928,135.2562
1473,4153.3315,100.0000,22.9420,85.7006,77.3939
1474,-13307.6934,100.0000,22.9417,167.3911,194.0065
1475,70722.3984,100.0000,22.9429,299.8000,158.3553
1476,-1819.4427,100.0000,22.9431,98.9145,102.5533
1477,-5005.5850,100.0000,22.9424,119.2853,129.2965
1478,3484.6382,100.0000,22.9400,80.9876,74.0184
1479,-48028.7852,100.0000,22.9447,107.5809,203.6385
1480,-10399.7041,100.0000,22.9435,70.7947,91.5942
1481,7558.3496,100.0000,22.9404,244.6361,229.5194
1482,-55856.5000,100.0000,22.9420,186.0692,297.7822
1483,-115717.0391,100.0000,22.9414,301.7471,533.1812
1484,-34848.0312,100.0000,22.9428,63.8622,133.5583
1485,6980.4077,100.0000,22.9376,192.7424,178.7816
1486,-43715.9023,100.0000,22.9374,153.6832,241.1150
1487,4070.9973,100.0000,22.9361,60.5611,52.4191
1488,1186.3270,100.0000,22.9421,45.8560,43.4834
1489,-11623.6113,100.0000,22.9451,144.5674,167.8146
1490,-4050.5220,100.0000,22.9445,71.3712,79.4723
1491,17349.7656,100.0000,22.9448,126.8843,92.1848
1492,10283.6494,100.0000,22.9444,99.9328,79.3655
1493,8631.8516,100.0000,22.9414,132.2396,114.9759
1494,-5824.6992,100.0000,22.9443,73.9055,85.5549
1495,-28376.2207,100.0000,22.9440,1317.1141,1373.8666
1496,25640.9082,100.0000,22.9415,177.9225,126.6407
1497,32737.9375,100.0000,22.9388,120.8083,55.3324
1498,90278.3281,100.0000,22.9372,347.8766,167.3200
1499,3360.2295,100.0000,22.9392,87.9422,81.2218
1500,35519.6445,100.0000,22.9359,126.2762,55.2369
1501,-833.2844,100.0000,22.9387,32.7350,34.4016
1502,9370.1855,100.0000,22.9388,90.8000,72.0596
1503,85753.5000,100.0000,22.9379,367.2066,195.6996
1504,26699.7070,100.0000,22.9370,162.3670,108.9675
1505,-51636.3438,100.0000,22.9372,242.1292,345.4019
1506,-36433.6094,100.0000,22.9369,124.4434,197.3106
1507,24614.3184,100.0000,22.9338,1082.3871,1033.1584
1508,30622.4375,100.0000,22.9319,188.0820,126.8371
1509,7403.6255,100.0000,22.9333,97.5676,82.7603
1510,10426.9443,100.0000,22.9374,94.0779,73.2241
1511,99296.7969,100.0000,22.9354,429.2844,230.6908
1512,7371.6279,100.0000,22.9373,60.9992,46.2559
1513,30168.6738,100.0000,22.9391,98.5030,38.1656
1514,11511.2305,100.0000,22.9365,218.6022,195.5797
1515,3352.9263,100.0000,22.9416,65.3826,58.6767
1516,201440.9062,100.0000,22.9427,836.2132,433.3314
1517,21640.7578,100.0000,22.9430,80.8239,37.5423
1518,59538.0703,100.0000,22.9403,323.6075,204.5313
1519,-11293.9678,100.0000,22.9383,108.6569,131.2448
1520,8007.7383,100.0000,22.9403,71.7884,55.7729
1521,3466.6633,100.0000,22.9406,74.1773,67.2440
1522,-8065.3076,100.0000,22.9358,141.9538,158.0844
1523,-48435.5938,100.0000,22.9395,107.2454,204.1166
1524,-16334.5029,100.0000,22.9401,177.0910,209.7600
1525,-1367.9847,100.0000,22.9361,40.2952,43.0312
1526,-9095.8975,100.0000,22.9384,104.8972,123.0890
1527,-15140.4072,100.0000,22.9375,48.0602,78.3410
1528,5309.6392,100.0000,22.9411,228.9076,218.2884
1529,3374.1455,100.0000,22.9397,84.5035,77.7552
1530,166884.8906,100.0000,22.9415,1055.6318,721.8621
1531,19346.0918,100.0000,22.9409,212.6909,173.9987
1532,-22237.7773,100.0000,22.9423,221.0488,265.5244
1533,53184.4570,100.0000,22.9410,186.4428,80.0739
1534,10202.3965,100.0000,22.9427,117.6522,97.2474
1535,6785.1240,100.0000,22.9394,59.5936,46.0233
1536,7242.3706,100.0000,22.9407,748.7842,734.2995
1537,38140.1992,100.0000,22.9404,445.4727,369.1923
1538,48360.5508,100.0000,22.9416,332.0659,235.3448
1539,-103755.0781,100.0000,22.9406,231.6428,439.1530
1540,-10060.2031,100.0000,22.9424,224.6341,244.7545
1541,54508.2930,100.0000,22.9377,243.6668,134.6502
1542,-51193.9727,100.0000,22.9373,118.2043,220.5923
1543,4723.9990,100.0000,22.9377,192.1308,182.6828
1544,26725.5605,100.0000,22.9356,97.7270,44.2759
1545,-20857.4668,100.0000,22.9356,91.8632,133.5782
1546,7274.4180,100.0000,22.9373,94.7976,80.2488
1547,-11572.2959,100.0000,22.9392,424.2530,447.3976
1548,14195.9268,100.0000,22.9372,111.5428,83.1509
1549,11081.2910,100.0000,22.9381,69.8223,47.6598
1550,-27444.2598,100.0000,22.9388,144.3634,199.2519
1551,100367.9688,100.0000,22.9406,346.6792,145.9433
1552,15041.9961,100.0000,22.9424,152.0739,121.9899
1553,6646.3032,100.0000,22.9410,64.5665,51.2739
1554,12646.9766,100.0000,22.9398,115.2439,89.9500
1555,9525.2910,100.0000,22.9389,147.5506,128.5000
1556,-96919.6797,100.0000,22.9419,635.5436,829.3829
1557,-34717.1172,100.0000,22.9448,200.1327,269.5669
1558,-9941.9941,100.0000,22.9466,175.6201,195.5041
1559,14354.7666,100.0000,22.9448,112.2205,83.5110
1560,-6136.1216,100.0000,22.9461,52.9680,65.2402
1561,10825.1250,100.0000,22.9421,57.1462,35.4959
1562,-70787.4453,100.0000,22.9422,477.9105,619.4854
1563,-175492.0000,100.0000,22.9458,865.1005,1216.0845
1564,4624.4336,100.0000,22.9489,51.9213,42.6725
1565,-10237.7246,100.0000,22.9470,101.1541,121.6295
1566,-36094.1680,100.0000,22.9469,146.1458,218.3342
1567,38670.9531,100.0000,22.9461,136.0059,58.6640
1568,4701.6792,100.0000,22.9479,69.3990,59.9956
1569,100.1453,100.0000,22.9474,39.4719,39.2716
1570,13404.7773,100.0000,22.9445,165.0354,138.2258
1571,-61595.0391,100.0000,22.9445,102.3699,225.5600
1572,1979.3091,100.0000,22.9420,86.1682,82.2096
1573,100547.6094,100.0000,22.9416,413.2599,212.1647
1574,-62148.8281,100.0000,22.9429,135.0005,259.2982
1575,7688.2476,100.0000,22.9427,120.5221,105.1456
1576,754.8027,100.0000,22.9449,68.7309,67.2213
1577,-5607.5708,100.0000,22.9479,75.9697,87.1849
1578,-4697.1055,100.0000,22.9472,173.2375,182.6317
1579,267960.6875,100.0000,22.9460,770.8328,234.9114
1580,123398.1016,100.0000,22.9484,887.2147,640.4185
1581,44977.2617,100.0000,22.9499,174.8513,84.8967
1582,8142.3799,100.0000,22.9419,189.8758,173.5911
1583,-38395.1250,100.0000,22.9403,56.9912,133.7814
1584,24891.9375,100.0000,22.9428,193.2443,143.4604
1585,-1445.3220,100.0000,22.9414,43.0929,45.9835
1586,-5717.6533,100.0000,22.9395,51.2740,62.7093
1587,1383.2322,100.0000,22.9401,119.8660,117.0995
1588,133398.7656,100.0000,22.9417,593.9891,327.1915
1589,-7438.5757,100.0000,22.9403,236.3228,251.1999
1590,5623.7715,100.0000,22.9355,76.2201,64.9726
1591,-65642.4375,100.0000,22.9360,278.4710,409.7559
1592,-87710.8906,100.0000,22.9376,174.0446,349.4664
1593,-103647.6172,100.0000,22.9360,114.7459,322.0411
1594,21786.6230,100.0000,22.9373,93.8933,50.3201
1595,7490.8906,100.0000,22.9409,371.0461,356.0643
1596,2737.3467,100.0000,22.9390,61.3562,55.8815
1597,-70957.9141,100.0000,22.9445,458.4377,600.3536
1598,340007.9062,100.0000,22.9493,1375.1356,695.1198
1599,213447.7500,100.0000,22.9504,1464.7480,1037.8525
1600,-10494.1602,100.0000,22.9503,70.6214,91.6097
1601,58166.6094,100.0000,22.9487,265.4107,149.0775
1602,-4804.5005,100.0000,22.9444,38.8490,48.4580
1603,21720.3438,100.0000,22.9428,182.8478,139.4071
1604,22399.5469,100.0000,22.9400,90.4151,45.6160
1605,687.0499,100.0000,22.9417,100.9030,99.5289
1606,17831.0195,100.0000,22.9392,134.1181,98.4561
1607,-190736.2188,100.0000,22.9405,507.7299,889.2023
1608,-18321.3652,100.0000,22.9450,354.7689,391.4117
1609,-3870.8496,100.0000,22.9472,82.6849,90.4266
1610,-2390.5239,100.0000,22.9457,37.0873,41.8683
1611,2789.4592,100.0000,22.9417,525.7771,520.1982
1612,1160.1772,100.0000,22.9402,43.0941,40.7737
1613,6991.5620,100.0000,22.9426,62.9924,49.0093
1614,41344.4453,100.0000,22.9406,263.7965,181.1077
1615,23203.2930,100.0000,22.9421,290.8169,244.4103
1616,-7870.2695,100.0000,22.9447,105.5720,121.3125
1617,-19153.2754,100.0000,22.9456,204.9300,243.2365
1618,-5225.8188,100.0000,22.9446,65.7417,76.1934
1619,-127821.4062,100.0000,22.9442,254.8501,510.4930
1620,391593.6562,100.0000,22.9455,1713.4089,930.2216
1621,1792.5330,100.0000,22.9502,35.3101,31.7250
1622,11475.8545,100.0000,22.9435,68.0126,45.0609
1623,43461.4766,100.0000,22.9490,200.5154,113.5924
1624,-5091.0376,100.0000,22.9446,62.7354,72.9174
1625,595.8481,100.0000,22.9426,28.8079,27.6162
1626,-22468.6738,100.0000,22.9428,453.6400,498.5773
1627,-10572.0020,100.0000,22.9419,68.4886,89.6327
1628,-3766.3650,100.0000,22.9464,138.3043,145.8371
1629,28076.8516,100.0000,22.9475,179.9583,123.8046
1630,24175.2480,100.0000,22.9485,351.8536,303.5031
1631,195364.1406,100.0000,22.9495,1125.2079,734.4796
1632,-1934.1736,100.0000,22.9467,49.0742,52.9425
1633,-11418.7773,100.0000,22.9444,42.7898,65.6274
1634,57249.9219,100.0000,22.9436,252.4574,137.9575
1635,-46671.6445,100.0000,22.9460,322.1714,415.5146
1636,9153.1680,100.0000,22.9444,625.4056,607.0993
1637,2122.4480,100.0000,22.9431,44.4906,40.2457
1638,6729.5420,100.0000,22.9479,119.1344,105.6753
1639,21671.0312,100.0000,22.9461,127.4135,84.0715
1640,-4620.7354,100.0000,22.9428,86.2029,95.4444
1641,8990.4863,100.0000,22.9458,133.7408,115.7598
1642,-3063.8008,100.0000,22.9474,63.6258,69.7534
1643,-36374.7773,100.0000,22.9438,132.0337,204.7832
1644,1398.3307,100.0000,22.9440,86.9834,84.1868
1645,-45491.0938,100.0000,22.9463,96.3734,187.3556
1646,2843.5898,100.0000,22.9460,195.1498,189.4626
1647,-430.8167,100.0000,22.9455,74.5575,75.4191
1648,-3361.2212,100.0000,22.9456,82.3907,89.1131
1649,-114042.0859,100.0000,22.9457,780.3145,1008.3987
1650,-4133.4307,100.0000,22.9475,46.5295,54.7964
1651,4586.3188,100.0000,22.9465,167.4872,158.3145
1652,11847.3164,100.0000,22.9384,139.7626,116.0679
1653,51858.7344,100.0000,22.9431,323.1812,219.4637
1654,-19607.1387,100.0000,22.9462,69.4220,108.6363
1655,13593.8760,100.0000,22.9488,113.0068,85.8190
1656,46963.1797,100.0000,22.9465,282.8578,188.9314
1657,702.5757,100.0000,22.9447,431.8373,430.4322
1658,15693.1455,100.0000,22.9459,157.2180,125.8317
1659,-1741.3120,100.0000,22.9430,39.8702,43.3528
1660,35996.5977,100.0000,22.9376,332.0285,260.0353
1661,-14.0018,100.0000,22.9370,31.9991,32.0271
1662,16710.3691,100.0000,22.9429,76.6819,43.2611
1663,2985.8132,100.0000,22.9410,79.0433,73.0717
1664,1184.8907,100.0000,22.9423,156.3237,153.9539
1665,-38507.0781,100.0000,22.9438,329.2350,406.2491
1666,119300.0469,100.0000,22.9402,622.7271,384.1270
1667,391347.7812,100.0000,22.9407,3562.9050,2780.2095
1668,-990.0055,100.0000,22.9400,165.8740,167.8540
1669,-10533.8213,100.0000,22.9407,88.2832,109.3508
1670,1862.4592,100.0000,22.9421,37.9022,34.1772
1671,-7673.7671,100.0000,22.9424,84.0374,99.3850
1672,17492.6758,100.0000,22.9435,294.5371,259.5517
1673,-14938.1680,100.0000,22.9433,63.4827,93.3591
1674,-105733.4297,100.0000,22.9392,314.2785,525.7454
1675,15877.1816,100.0000,22.9395,143.1328,111.3784
1676,-1570.4308,100.0000,22.9355,43.6779,46.8187
1677,-23927.3750,100.0000,22.9373,175.3475,223.2023
1678,17148.1738,100.0000,22.9342,100.5452,66.2488
1679,770.6566,100.0000,22.9341,127.8688,126.3275
1680,-4605.6479,100.0000,22.9338,88.7930,98.0043
1681,-26160.8887,100.0000,22.9398,103.1218,155.4436
1682,14400.0889,100.0000,22.9399,112.2603,83.4601
1683,17875.4043,100.0000,22.9400,269.1877,233.4368
1684,26530.9375,100.0000,22.9381,186.5182,133.4564
1685,25130.5547,100.0000,22.9401,201.7363,151.4752
1686,-4309.0859,100.0000,22.9390,76.6068,85.2250
1687,-6363.7085,100.0000,22.9384,135.7716,148.4990
1688,-76298.9922,100.0000,22.9395,172.5992,325.1971
1689,1.7338,100.0000,22.9399,54.3605,54.3571
1690,12135.5283,100.0000,22.9424,224.2333,199.9622
1691,-30630.9180,100.0000,22.9452,63.3443,124.6062
1692,494.8292,100.0000,22.9442,46.2141,45.2244
1693,6363.4492,100.0000,22.9395,48.9908,36.2639
1694,21895.4629,100.0000,22.9405,186.0070,142.2161
1695,-74443.7578,100.0000,22.9411,430.0916,578.9791
1696,-3038.1221,100.0000,22.9407,40.0312,46.1074
1697,12519.5234,100.0000,22.9384,144.8816,119.8425
1698,-2713.2188,100.0000,22.9372,189.0084,194.4348
1699,4496.9561,100.0000,22.9383,110.8835,101.8896
1700,33014.8789,100.0000,22.9383,260.3705,194.3407
1701,24402.9238,100.0000,22.9385,120.5809,71.7751
1702,-12028.6025,100.0000,22.9410,115.8058,139.8630
1703,-3559.9441,100.0000,22.9365,59.7953,66.9152
1704,-9242.2793,100.0000,22.9360,144.0947,162.5792
1705,-2554.1230,100.0000,22.9403,79.8428,84.9510
1706,-29234.3145,100.0000,22.9429,1592.5679,1651.0365
1707,31824.6074,100.0000,22.9397,173.2574,109.6082
1708,10290.1768,100.0000,22.9387,283.3572,262.7768
1709,-185944.7031,100.0000,22.9435,1996.5630,2368.4524
1710,-30782.1113,100.0000,22.9412,208.5016,270.0658
1711,8102.0640,100.0000,22.9402,73.7764,57.5722
1712,1867.8818,100.0000,22.9393,74.8923,71.1565
1713,68119.8047,100.0000,22.9373,354.3117,218.0721
1714,-5588.6533,100.0000,22.9372,136.1165,147.2939
1715,15661.2930,100.0000,22.9353,134.3781,103.0555
1716,-2736.4006,100.0000,22.9338,53.9594,59.4322
1717,-46573.6250,100.0000,22.9338,107.5934,200.7406
1718,-228510.7500,100.0000,22.9367,276.8203,733.8417
1719,18187.5605,100.0000,22.9373,277.7757,241.4006
1720,2060.3789,100.0000,22.9355,83.5320,79.4113
1721,45250.3047,100.0000,22.9341,256.4850,165.9844
1722,2980.4229,100.0000,22.9340,155.5607,149.5999
1723,27068.3594,100.0000,22.9340,170.4962,116.3595
1724,-187545.3594,100.0000,22.9298,260.9016,635.9924
1725,3430.7976,100.0000,22.9310,73.1599,66.2983
1726,13405.5039,100.0000,22.9307,68.6529,41.8419
1727,66342.5156,100.0000,22.9327,183.8073,51.1223
1728,-4293.2871,100.0000,22.9368,41.6224,50.2089
1729,-129799.7578,100.0000,22.9353,350.6203,610.2198
1730,858.7551,100.0000,22.9396,56.6957,54.9782
1731,-28913.0176,100.0000,22.9424,174.6469,232.4729
1732,187.1605,100.0000,22.9404,55.7445,55.3702
1733,21826.9277,100.0000,22.9377,145.8534,102.1995
1734,-7820.8120,100.0000,22.9386,77.5624,93.2040
1735,3263.6719,100.0000,22.9398,379.6322,373.1048
1736,-51406.1562,100.0000,22.9392,74.7674,177.5797
1737,84.9705,100.0000,22.9390,32.6585,32.4886
1738,294.4031,100.0000,22.9386,50.4058,49.8170
1739,8456.2832,100.0000,22.9428,90.7747,73.8622
1740,45678.2305,100.0000,22.9409,235.1504,143.7939
1741,283839.6250,100.0000,22.9422,1373.7356,806.0563
1742,1614.3036,100.0000,22.9453,65.2146,61.9860
1743,230463.7812,100.0000,22.9478,1012.9402,552.0126
1744,-20651.1797,100.0000,22.9478,123.3374,164.6397
1745,-8139.8027,100.0000,22.9476,59.4289,75.7085
1746,12549.9189,100.0000,22.9423,94.5488,69.4489
1747,-84014.3438,100.0000,22.9424,713.3244,881.3531
1748,131707.1094,100.0000,22.9396,595.9844,332.5702
1749,-9670.9287,100.0000,22.9405,203.9117,223.2535
1750,23915.4316,100.0000,22.9410,148.3200,100.4892
1751,578.2394,100.0000,22.9435,116.0251,114.8686
1752,3579.7139,100.0000,22.9422,36.0731,28.9137
1753,42515.8633,100.0000,22.9454,239.2326,154.2009
1754,9617.3477,100.0000,22.9412,90.8734,71.6387
1755,24690.2168,100.0000,22.9412,334.4090,285.0285
1756,17290.9355,100.0000,22.9397,122.6908,88.1089
1757,-34153.5117,100.0000,22.9388,78.5054,146.8124
1758,-19971.1758,100.0000,22.9396,81.4516,121.3939
1759,-2856.2546,100.0000,22.9374,107.0353,112.7478
1760,-99978.0859,100.0000,22.9390,297.8828,497.8390
1761,-51015.1172,100.0000,22.9404,47.4273,149.4575
1762,-23609.4199,100.0000,22.9380,279.3161,326.5349
1763,343.3590,100.0000,22.9351,34.2226,33.5359
1764,10079.2314,100.0000,22.9345,160.5687,140.4103
1765,5018.1465,100.0000,22.9338,78.2408,68.2045
1766,-79753.8281,100.0000,22.9358,64.0834,223.5911
1767,11225.6855,100.0000,22.9368,212.2839,189.8326
1768,459.2743,100.0000,22.9376,211.6664,210.7479
1769,-8888.7480,100.0000,22.9407,84.9590,102.7365
1770,-88663.1016,100.0000,22.9420,319.6549,496.9811
1771,-74997.0703,100.0000,22.9420,121.0692,271.0633
1772,2616.2490,100.0000,22.9389,93.7718,88.5393
1773,-1745.7408,100.0000,22.9374,41.6051,45.0966
1774,7492.5728,100.0000,22.9351,89.3091,74.3239
1775,16317.5166,100.0000,22.9354,151.0742,118.4392
1776,24599.3926,100.0000,22.9351,157.0745,107.8757
1777,52673.4922,100.0000,22.9367,318.8706,213.5236
1778,-11306.2441,100.0000,22.9387,58.9865,81.5990
1779,197074.6875,100.0000,22.9404,642.4985,248.3492
1780,-2681.5337,100.0000,22.9401,121.9190,127.2821
1781,-1845.2854,100.0000,22.9442,28.7965,32.4870
1782,-38183.5312,100.0000,22.9422,82.6767,159.0437
1783,-32862.8945,100.0000,22.9408,74.6950,140.4208
1784,-33683.5781,100.0000,22.9367,348.6530,416.0202
1785,5332.0044,100.0000,22.9374,83.0587,72.3947
1786,10206.5547,100.0000,22.9386,92.6203,72.2072
1787,-6902.5801,100.0000,22.9393,97.6579,111.4630
1788,-105757.2891,100.0000,22.9405,59.8974,271.4120
1789,-39414.7969,100.0000,22.9423,348.4238,427.2534
1790,-24180.2148,100.0000,22.9385,99.8103,148.1707
1791,-78.1593,100.0000,22.9386,46.2861,46.4425
1792,-3299.8047,100.0000,22.9407,60.1723,66.7719
1793,26589.1426,100.0000,22.9400,314.6773,261.4990
1794,-6347.9233,100.0000,22.9380,66.2013,78.8971
1795,225480.9844,100.0000,22.9380,645.1674,194.2055
1796,-6788.3911,100.0000,22.9396,287.0499,300.6267
1797,452.6520,100.0000,22.9362,54.0459,53.1406
1798,-11298.0312,100.0000,22.9349,114.1285,136.7245
1799,12876.9648,100.0000,22.9351,132.8923,107.1383
1800,51998.5352,100.0000,22.9366,727.4482,623.4512
1801,2025.3391,100.0000,22.9378,51.7684,47.7178
1802,3786.9053,100.0000,22.9392,71.2148,63.6410
1803,24339.1152,100.0000,22.9400,125.3506,76.6723
1804,24290.3906,100.0000,22.9426,156.6863,108.1055
1805,-13647.0908,100.0000,22.9394,32.5675,59.8617
1806,-19815.9414,100.0000,22.9410,128.6731,168.3050
1807,64599.9922,100.0000,22.9393,433.8218,304.6219
1808,1082.9220,100.0000,22.9382,43.7242,41.5584
1809,-69130.6172,100.0000,22.9410,268.0620,406.3233
1810,-8491.4668,100.0000,22.9378,99.4030,116.3859
1811,42462.2344,100.0000,22.9415,294.5260,209.6015
1812,-2490.4175,100.0000,22.9423,99.1238,104.1046
1813,37320.2812,100.0000,22.9380,243.0914,168.4508
1814,552.6696,100.0000,22.9416,56.0909,54.9855
1815,101440.9766,100.0000,22.9410,794.3589,591.4770
1816,32644.5547,100.0000,22.9390,168.2445,102.9554
1817,1508.1406,100.0000,22.9370,55.8008,52.7845
1818,-42033.7031,100.0000,22.9407,127.9198,211.9872
1819,-53368.5977,100.0000,22.9389,226.6226,333.3598
1820,-3484.3979,100.0000,22.9417,116.9022,123.8710
1821,-2297.6189,100.0000,22.9413,71.5393,76.1345
1822,15742.7900,100.0000,22.9446,100.6817,69.1962
1823,5032.6460,100.0000,22.9417,120.0915,110.0262
1824,52849.7383,100.0000,22.9412,177.4851,71.7856
1825,-126962.0938,100.0000,22.9460,241.0910,495.0152
1826,31039.9551,100.0000,22.9431,252.7162,190.6363
1827,49720.7578,100.0000,22.9407,294.8766,195.4350
1828,7951.0117,100.0000,22.9402,213.1236,197.2216
1829,-8206.4668,100.0000,22.9400,277.1553,293.5683
1830,17847.7168,100.0000,22.9399,82.9516,47.2562
1831,36703.5352,100.0000,22.9451,133.1576,59.7505
1832,-680.1281,100.0000,22.9428,32.0566,33.4169
1833,9524.5439,100.0000,22.9456,194.0498,175.0007
1834,-732.6012,100.0000,22.9445,41.1531,42.6183
1835,-43205.1719,100.0000,22.9484,122.5362,208.9465
1836,103681.5469,100.0000,22.9473,1027.3597,819.9966
1837,-10991.4053,100.0000,22.9462,111.0187,133.0015
1838,178.1769,100.0000,22.9447,48.2566,47.9002
1839,7440.8911,100.0000,22.9459,108.7440,93.8622
1840,28598.5117,100.0000,22.9444,127.3605,70.1634
1841,13030.2354,100.0000,22.9450,101.8288,75.7683
1842,-28305.1367,100.0000,22.9469,199.3736,255.9839
1843,3697.0291,100.0000,22.9463,74.1039,66.7099
1844,100628.8750,100.0000,22.9484,739.1407,537.8829
1845,-11181.0527,100.0000,22.9446,93.3909,115.7530
1846,70090.4375,100.0000,22.9477,306.7788,166.5979
1847,1470.1481,100.0000,22.9485,37.6150,34.6747
1848,20107.5742,100.0000,22.9449,203.0175,162.8023
1849,-6857.8071,100.0000,22.9455,95.0628,108.7784
1850,11267.1279,100.0000,22.9490,198.1862,175.6519
1851,18710.5098,100.0000,22.9507,186.4696,149.0486
1852,38732.3008,100.0000,22.9487,145.5952,68.1306
1853,44473.0977,100.0000,22.9498,193.9193,104.9731
1854,-26908.0801,100.0000,22.9461,60.0968,113.9130
1855,-17140.6328,100.0000,22.9413,218.8527,253.1339
1856,10361.5146,100.0000,22.9386,96.4571,75.7340
1857,-14684.2656,100.0000,22.9366,128.6030,157.9716
1858,-39638.2070,100.0000,22.9367,100.4218,179.6982
1859,-871.3913,100.0000,22.9389,53.4214,55.1641
1860,3135.7573,100.0000,22.9356,96.0190,89.7475
1861,29469.7715,100.0000,22.9396,208.5097,149.5702
1862,30119.1680,100.0000,22.9374,141.3171,81.0788
1863,60647.6758,100.0000,22.9391,414.0965,292.8011
1864,11992.2256,100.0000,22.9421,179.1801,155.1956
1865,-4812.8110,100.0000,22.9438,52.7628,62.3884
1866,-3389.2651,100.0000,22.9444,42.1974,48.9760
1867,-43631.6328,100.0000,22.9439,65.0544,152.3176
1868,-19108.4492,100.0000,22.9387,43.8792,82.0961
1869,139626.5156,100.0000,22.9378,549.6913,270.4383
1870,5710.4033,100.0000,22.9367,242.3756,230.9548
1871,203.0334,100.0000,22.9340,41.9341,41.5281
1872,5182.2549,100.0000,22.9329,102.7546,92.3901
1873,38743.5078,100.0000,22.9351,123.8045,46.3175
1874,156597.5156,100.0000,22.9332,740.2745,427.0794
1875,-988.3118,100.0000,22.9348,77.8053,79.7819
1876,-204994.5469,100.0000,22.9379,354.9032,764.8923
1877,2868.8164,100.0000,22.9370,38.6530,32.9154
1878,14967.7051,100.0000,22.9370,141.3223,111.3869
1879,-38379.6523,100.0000,22.9383,300.4844,377.2437
1880,1814.7678,100.0000,22.9401,52.0155,48.3859
1881,-15362.2930,100.0000,22.9373,111.0138,141.7384
1882,-12719.3066,100.0000,22.9370,33.8305,59.2691
1883,49072.4492,100.0000,22.9394,231.2822,133.1373
1884,-4408.6494,100.0000,22.9402,65.7150,74.5322
1885,-23305.1758,100.0000,22.9364,324.3712,370.9816
1886,-10722.5498,100.0000,22.9358,196.5834,218.0285
1887,-19124.7715,100.0000,22.9369,256.8360,295.0855
1888,-1492.2638,100.0000,22.9347,52.1332,55.1177
1889,-2081.3447,100.0000,22.9349,197.1799,201.3426
1890,-6931.6919,100.0000,22.9401,42.7396,56.6030
1891,-81465.3594,100.0000,22.9439,278.6309,441.5616
1892,-109448.9141,100.0000,22.9442,292.5265,511.4243
1893,-41044.6016,100.0000,22.9451,346.4322,428.5214
1894,-1635.4905,100.0000,22.9427,128.6391,131.9101
1895,-18485.5234,100.0000,22.9378,103.9973,140.9684
1896,13730.2168,100.0000,22.9362,114.0123,86.5518
1897,-13722.6719,100.0000,22.9388,182.6157,210.0611
1898,25708.7207,100.0000,22.9375,129.5383,78.1208
1899,11040.9160,100.0000,22.9364,218.5456,196.4637
1900,-5963.7983,100.0000,22.9362,45.2789,57.2065
1901,-3086.7461,100.0000,22.9367,154.0586,160.2321
1902,-108.9630,100.0000,22.9377,89.9049,90.1229
1903,37815.5625,100.0000,22.9342,145.8694,70.2383
1904,71593.7031,100.0000,22.9329,552.6370,409.4496
1905,4992.0215,100.0000,22.9364,46.2885,36.3045
1906,991.5142,100.0000,22.9363,63.8288,61.8457
1907,-4720.0278,100.0000,22.9393,78.0313,87.4714
1908,-13869.2402,100.0000,22.9379,81.2609,108.9994
1909,407.0435,100.0000,22.9367,40.1488,39.3347
1910,-5448.2500,100.0000,22.9404,181.9560,192.8525
1911,-1016.5673,100.0000,22.9393,47.2292,49.2623
1912,-30414.6660,100.0000,22.9404,88.7346,149.5639
1913,-36619.2578,100.0000,22.9401,120.6460,193.8845
1914,-16661.7656,100.0000,22.9435,175.1069,208.4304
1915,-76589.1406,100.0000,22.9400,306.6515,459.8297
1916,140783.5625,100.0000,22.9430,892.2148,610.6477
1917,19451.1680,100.0000,22.9419,116.5238,77.6215
1918,-43714.8203,100.0000,22.9440,194.9000,282.3297
1919,6137.4473,100.0000,22.9421,70.9942,58.7193
1920,-46478.4766,100.0000,22.9398,178.2166,271.1736
1921,-616.7374,100.0000,22.9413,137.2033,138.4368
1922,39160.9805,100.0000,22.9404,273.5116,195.1896
1923,9238.8574,100.0000,22.9375,96.7705,78.2927
1924,18549.7441,100.0000,22.9410,220.3319,183.2324
